1504868400.0,4650.33000000,4659.00000000,4626.23000000,4636.93000000,5.69344800,1504869299999,26444.68259477,33,4.41344600,20509.40292091,11247.80056796
1504869300.0,4636.93000000,4647.55000000,4636.93000000,4647.46000000,0.90986600,1504870199999,4227.54672553,14,0.52330000,2432.02033500,11235.08906212
1504870200.0,4647.55000000,4647.55000000,4647.46000000,4647.53000000,0.47533100,1504871099999,2209.10467626,9,0.29130000,1353.82593500,11231.68896195
1504871100.0,4647.56000000,4660.00000000,4647.53000000,4647.53000000,1.79932300,1504871999999,8380.34362372,9,1.67707100,7812.17378616,11248.24789003
1504872000.0,4653.92000000,4660.00000000,4647.55000000,4660.00000000,1.69967500,1504872899999,7912.28257849,17,1.68916100,7863.35857000,11235.51410160
1504872900.0,4657.02000000,4690.83000000,4654.05000000,4677.65000000,2.17970700,1504873799999,10174.62408029,24,1.33969900,6247.16460981,11150.84104848
1504873800.0,4690.44000000,4690.44000000,4679.83000000,4689.83000000,1.16233500,1504874699999,5451.59325539,8,1.16033500,5442.23359539,11129.90945095
1504874700.0,4668.94000000,4679.49000000,4647.00000000,4647.01000000,4.86173000,1504875599999,22644.62026065,69,0.53807800,2508.17218079,11092.71412009
1504875600.0,4655.69000000,4655.69000000,4619.11000000,4619.20000000,5.90564000,1504876499999,27325.55699481,27,0.00000000,0.00000000,11062.77607016
1504876500.0,4619.21000000,4634.14000000,4529.50000000,4529.50000000,17.22648800,1504877399999,79027.70573876,67,1.50078500,6858.48921892,11167.16720022
1504877400.0,4534.75000000,4534.75000000,4387.22000000,4422.00000000,42.24797400,1504878299999,187098.89455106,150,12.11028100,53477.14807330,11204.89334422
1504878300.0,4430.24000000,4430.24000000,4298.39000000,4353.05000000,53.52267000,1504879199999,232661.28585560,143,20.69505700,89865.19699377,11160.77030158
1504879200.0,4372.45000000,4398.60000000,4199.52000000,4222.06000000,67.14979100,1504880099999,287756.46932805,184,19.09732800,82355.32372692,11217.23657901
1504880100.0,4222.06000000,4259.13000000,4028.93000000,4116.42000000,91.07994400,1504880999999,379539.49025280,243,46.74301300,195397.90983550,11180.28049067
1504881000.0,4119.52000000,4297.12000000,4099.38000000,4247.00000000,76.75138300,1504881899999,325137.60854626,190,46.84426600,198181.62544842,11093.80875200
1504881900.0,4223.05000000,4325.25000000,4223.05000000,4238.12000000,28.20917000,1504882799999,120223.64530040,111,10.80686400,46084.23330347,11036.57848650
1504882800.0,4236.77000000,4310.19000000,4135.87000000,4155.98000000,34.05062700,1504883699999,143999.68043726,111,12.97082200,55098.75746398,11060.60477630
1504883700.0,4166.28000000,4228.05000000,4155.98000000,4220.11000000,28.90629400,1504884599999,120810.77167268,98,22.21433400,92724.91419969,11064.41805173
1504884600.0,4224.08000000,4293.85000000,4202.91000000,4285.04000000,20.13344300,1504885499999,85412.61079221,100,9.35170200,39600.54724046,11061.68055642
1504885500.0,4285.04000000,4375.60000000,4259.63000000,4348.65000000,17.06847000,1504886399999,73890.90624168,67,9.22213900,39924.89885191,11095.28126729
1504886400.0,4330.68000000,4396.49000000,4312.70000000,4371.61000000,16.56317200,1504887299999,72206.84549858,81,14.31903100,62437.92326847,11045.57322264
1504887300.0,4383.97000000,4390.00000000,4338.69000000,4349.15000000,21.18725700,1504888199999,92449.91418787,82,13.00961100,56900.38843760,11072.06686964
1504888200.0,4358.07000000,4384.45000000,4300.00000000,4332.28000000,32.95254800,1504889099999,142735.67661222,75,14.13195400,60899.97282131,11125.78367239
1504889100.0,4335.01000000,4342.64000000,4259.63000000,4267.01000000,19.79825100,1504889999999,85304.98967368,67,6.82901800,29390.25842550,11126.11717147
1504890000.0,4263.49000000,4332.23000000,4252.82000000,4307.72000000,9.36957500,1504890899999,40155.96492918,54,3.13720200,13429.74067194,11105.09081341
1504890900.0,4319.94000000,4319.94000000,4262.78000000,4280.00000000,9.76088600,1504891799999,41832.91304747,58,2.09722800,8989.26721312,11121.67021278
1504891800.0,4287.62000000,4296.32000000,4262.78000000,4262.78000000,11.65274900,1504892699999,49824.13446805,64,1.32601100,5689.40103849,11071.07867543
1504892700.0,4261.43000000,4261.43000000,4202.35000000,4238.00000000,17.23321000,1504893599999,72800.96357560,65,5.17488000,21856.43854398,11123.30537838
1504893600.0,4243.78000000,4284.62000000,4235.39000000,4273.84000000,7.96563800,1504894499999,33938.96996559,47,3.82219000,16306.53274911,11150.80631571
1504894500.0,4285.52000000,4296.78000000,4269.90000000,4288.10000000,6.51097600,1504895399999,27858.25211528,43,1.33562700,5715.74342555,11136.21041227
1504895400.0,4288.10000000,4301.39000000,4234.27000000,4256.00000000,22.55187200,1504896299999,96096.06289677,79,13.38087000,57070.12544513,11089.72199846
